,Advert Date,City,Brand,Model,Motor,Year,Kilometres,Colors,Price
2209,14 Ekim 2024,"Mardin
Artuklu",Fiat,Linea,1.3 Multijet,2012,192.000,Beyaz,410.000
2210,14 Ekim 2024,"Ankara
Çankaya",Skoda,Octavia,1.6 Tour,2009,270.000,Gri,475.000
2211,14 Ekim 2024,"Aksaray
Merkez",Ford,Focus,1.6 Ghia,2000,215.000,Yeşil,437.000
2212,14 Ekim 2024,"Yozgat
Sorgun",Ford,Fiesta,1.25 Trend,2013,129.000,Gri,565.000
2213,14 Ekim 2024,"Ankara
Çubuk",Ford,Fiesta,1.4 TDCi,2010,263.000,Gri (Gümüş),395.000
2214,14 Ekim 2024,"Malatya
Yeşilyurt",Opel,Astra,1.3 CDTI,2011,149.000,Beyaz,640.000
2215,14 Ekim 2024,"Ankara
Keçiören",Renault,Symbol,1.5 dCi,2009,260.000,Gri (Gümüş),390.000
2216,14 Ekim 2024,"Yalova
Merkez",Audi,A7,3.0 TDI,2011,249.000,Bej,1.825.000
2217,14 Ekim 2024,"Konya
Meram",Toyota,Carina,2.0  ,1998,245.000,Siyah,310.000
2218,14 Ekim 2024,"Erzurum
Palandöken",Seat,Toledo,1.6 Stella,2004,330.000,Bej,370.000
2219,14 Ekim 2024,"İstanbul
Sancaktepe",Renault,Talisman,1.6 dCi,2016,233.000,Siyah,780.000
2220,14 Ekim 2024,"Kayseri
Melikgazi",BMW,3,Serisi 320d,2005,309.000,Füme,650.000
2221,14 Ekim 2024,"Van
Tuşba",Skoda,Octavia,1.6 GLX,2000,300.000,Gri,400.000
2222,14 Ekim 2024,"İzmir
Gaziemir",Hyundai,Accent,Blue 1.4,2012,100.900,Beyaz,695.000
2223,14 Ekim 2024,"Trabzon
Yomra",Seat,Leon,1.6 TDI,2012,160.000,Beyaz,740.000
2224,14 Ekim 2024,"Kilis
Merkez",Renault,Talisman,1.6 dCi,2016,141.900,Beyaz,990.000
2225,14 Ekim 2024,"İstanbul
Ataşehir",Volkswagen,Scirocco,1.4 TSi,2012,249.000,Beyaz,720.000
2226,14 Ekim 2024,"İstanbul
Ataşehir",Opel,Corsa,1.3 CDTI,2005,228.000,Gri,370.000
2227,14 Ekim 2024,"İstanbul
Küçükçekmece",Volkswagen,Passat,1.4 TSi,2015,131.380,Beyaz,1.265.000
2228,14 Ekim 2024,"Gaziantep
Nizip",Opel,Corsa,1.2 Turbo,2023,6.001,Beyaz,1.120.000
2229,14 Ekim 2024,"Adana
Kozan",Ford,Fiesta,1.4 TDCi,2012,226.000,Gri (Gümüş),514.000
2230,14 Ekim 2024,"Erzurum
Yakutiye",Toyota,Yaris,1.0 Terra,2006,229.000,Gri (Gümüş),250.000
2231,14 Ekim 2024,"Bursa
Nilüfer",Mercedes,-,Benz C,2009,284.000,Beyaz,830.000
2232,14 Ekim 2024,"İstanbul
Bayrampaşa",Volkswagen,Polo,1.6 TDi,2018,161.000,Beyaz,750.000
2233,14 Ekim 2024,"Trabzon
Akçaabat",Seat,Leon,1.6 TDI,2012,97.000,Beyaz,777.000
2234,14 Ekim 2024,"Sakarya
Akyazı",Fiat,Punto,1.4 Dynamic,2008,291.000,Kırmızı,365.000
2235,14 Ekim 2024,"Mardin
Kızıltepe",Volkswagen,Polo,1.4 TDi,2014,219.000,Siyah,580.000
2236,14 Ekim 2024,"İstanbul
Bağcılar",Ford,Mondeo,2.0 TDCi,2011,306.000,Siyah,660.000
2237,14 Ekim 2024,"Hatay
Antakya",Fiat,Egea,1.3 Multijet,2020,87.500,Beyaz,735.000
2238,14 Ekim 2024,"Kocaeli
Çayırova",Renault,Clio,1.5 dCi,2012,53.500,Gri,575.000
2239,14 Ekim 2024,"Aydın
Efeler",Ford,Focus,1.6 Comfort,2003,115.000,Gri,500.000
2240,14 Ekim 2024,"İzmir
Urla",Hyundai,i10,1.2 D-CVVT,2017,25.430,Kırmızı,790.000
2241,14 Ekim 2024,"İstanbul
Sancaktepe",Hyundai,i20,1.4 MPI,2022,27.000,Kırmızı,945.000
2242,14 Ekim 2024,"Ankara
Altındağ",Lada,Samara,1.5  ,2000,230.000,Gri,150.000
2243,14 Ekim 2024,"Ankara
Yenimahalle",Seat,Leon,1.6 TDI,2015,142.000,Beyaz,805.000
2244,14 Ekim 2024,"Çorum
Sungurlu",Toyota,Corolla,1.4 D-4D,2015,111.000,Beyaz,775.000
2245,14 Ekim 2024,"İstanbul
Sancaktepe",Fiat,Linea,1.3 Multijet,2013,202.400,Beyaz,381.800
2246,14 Ekim 2024,"Ankara
Sincan",Skoda,Felicia,1.3 GLX,1996,243.000,Kırmızı,265.000
2247,14 Ekim 2024,"Tekirdağ
Süleymanpaşa",Volkswagen,Golf,1.4 TSi,2011,203.000,Beyaz,620.000
2248,14 Ekim 2024,"Gaziantep
Şahinbey",Renault,Megane,1.5 dCi,2017,225.000,Beyaz,826.000
2249,14 Ekim 2024,"Erzurum
Palandöken",Ford,Fiesta,1.4 TDCi,2006,232.000,Gri,355.000
2250,14 Ekim 2024,"Kahramanmaraş
Onikişubat",Volkswagen,Passat,1.6 TDi,2017,92.000,Gri (metalik),1.430.000
2251,14 Ekim 2024,"Kocaeli
Gebze",Citroen,C4,1.6 e-HDi,2013,125.000,Kırmızı,745.000
2252,14 Ekim 2024,"Sivas
Divriği",Skoda,Fabia,1.4 Comfort,2001,266.000,Beyaz,315.000
2253,14 Ekim 2024,"Ankara
Keçiören",Renault,Clio,1.5 dCi,2005,180.000,Beyaz,390.000
2254,14 Ekim 2024,"İzmir
Gaziemir",Opel,Corsa,1.3 CDTI,2014,100.000,Beyaz,490.000
2255,14 Ekim 2024,"Trabzon
Yomra",Skoda,SuperB,1.6 TDI,2015,223.000,Gri,965.000
2256,14 Ekim 2024,"Denizli
Merkezefendi",Fiat,Egea,1.4 Fire,2022,63.000,Turkuaz,830.000
2257,14 Ekim 2024,"Hatay
İskenderun",Volkswagen,Jetta,1.6 TDi,2012,248.000,Lacivert,589.500
2258,14 Ekim 2024,"İstanbul
Sultangazi",Fiat,Egea,1.4 Fire,2018,101.000,Beyaz,600.000
2259,14 Ekim 2024,"Kayseri
Kocasinan",Opel,Insignia,1.6 T,2011,195.000,Siyah,675.000
2260,14 Ekim 2024,"Kocaeli
Çayırova",Renault,Clio,1.5 dCi,2017,132.000,Beyaz,740.000
2261,14 Ekim 2024,"Samsun
Kavak",Toyota,Corolla,1.6 Linea,2000,164.000,Beyaz,460.000
2262,14 Ekim 2024,"İzmir
Torbalı",Renault,Symbol,1.5 dCi,2015,200.000,Beyaz,450.000
2263,14 Ekim 2024,"Van
Erciş",Dacia,Logan,1.6 Ambiance,2011,285.000,Gri,330.000
2264,14 Ekim 2024,"Yozgat
Merkez",Mercedes,-,Benz C,2012,248.000,Beyaz,1.050.000
2265,14 Ekim 2024,"Balıkesir
Ayvalık",Fiat,Palio,1.3 Multijet,2008,182.000,Beyaz,329.000
2266,14 Ekim 2024,"Muğla
Menteşe",Toyota,Auris,1.4 D-4D,2012,74.000,Beyaz,680.000
2267,14 Ekim 2024,"Ankara
Altındağ",Honda,Civic,1.6 LS,2005,282.000,Bordo,520.000
2268,14 Ekim 2024,"Kayseri
Melikgazi",BMW,1,Serisi 116i,2012,134.000,Beyaz,875.000
2269,14 Ekim 2024,"Gaziantep
Şahinbey",Renault,Megane,1.3 TCe,2020,92.000,Beyaz,680.000
2270,14 Ekim 2024,"Antalya
Kepez",Toyota,Corolla,1.6 Terra,2000,168.000,Gri (metalik),425.000
2271,14 Ekim 2024,"Niğde
Merkez",Opel,Corsa,1.4 Swing,1997,228.000,Kırmızı,255.000
2272,14 Ekim 2024,"Van
Erciş",Opel,Insignia,1.6 CDTI,2019,95.000,Beyaz,1.175.000
2273,14 Ekim 2024,"Ankara
Etimesgut",BMW,5,Serisi 520d,2007,387.000,Siyah,900.000
2274,14 Ekim 2024,"Ankara
Etimesgut",Volkswagen,Polo,1.6 Classic,1997,325.000,Beyaz,120.000
2275,14 Ekim 2024,"Mardin
Artuklu",Fiat,Linea,1.3 Multijet,2012,192.000,Beyaz,410.000
2276,14 Ekim 2024,"Ankara
Çankaya",Skoda,Octavia,1.6 Tour,2009,270.000,Gri,475.000
2277,14 Ekim 2024,"Aksaray
Merkez",Ford,Focus,1.6 Ghia,2000,215.000,Yeşil,437.000
2278,14 Ekim 2024,"Yozgat
Sorgun",Ford,Fiesta,1.25 Trend,2013,129.000,Gri,565.000
2279,14 Ekim 2024,"Ankara
Çubuk",Ford,Fiesta,1.4 TDCi,2010,263.000,Gri (Gümüş),395.000
2280,14 Ekim 2024,"Malatya
Yeşilyurt",Opel,Astra,1.3 CDTI,2011,149.000,Beyaz,640.000
2281,14 Ekim 2024,"Ankara
Keçiören",Renault,Symbol,1.5 dCi,2009,260.000,Gri (Gümüş),390.000
2282,14 Ekim 2024,"Yalova
Merkez",Audi,A7,3.0 TDI,2011,249.000,Bej,1.825.000
2283,14 Ekim 2024,"Konya
Meram",Toyota,Carina,2.0  ,1998,245.000,Siyah,310.000
2284,14 Ekim 2024,"Erzurum
Palandöken",Seat,Toledo,1.6 Stella,2004,330.000,Bej,370.000
2285,14 Ekim 2024,"İstanbul
Sancaktepe",Renault,Talisman,1.6 dCi,2016,233.000,Siyah,780.000
2286,14 Ekim 2024,"Kayseri
Melikgazi",BMW,3,Serisi 320d,2005,309.000,Füme,650.000
2287,14 Ekim 2024,"Van
Tuşba",Skoda,Octavia,1.6 GLX,2000,300.000,Gri,400.000
2288,14 Ekim 2024,"İzmir
Gaziemir",Hyundai,Accent,Blue 1.4,2012,100.900,Beyaz,695.000
2289,14 Ekim 2024,"Trabzon
Yomra",Seat,Leon,1.6 TDI,2012,160.000,Beyaz,740.000
2290,14 Ekim 2024,"Kilis
Merkez",Renault,Talisman,1.6 dCi,2016,141.900,Beyaz,990.000
2291,14 Ekim 2024,"İstanbul
Ataşehir",Volkswagen,Scirocco,1.4 TSi,2012,249.000,Beyaz,720.000
2292,14 Ekim 2024,"İstanbul
Ataşehir",Opel,Corsa,1.3 CDTI,2005,228.000,Gri,370.000
2293,14 Ekim 2024,"İstanbul
Küçükçekmece",Volkswagen,Passat,1.4 TSi,2015,131.380,Beyaz,1.265.000
2294,14 Ekim 2024,"Gaziantep
Nizip",Opel,Corsa,1.2 Turbo,2023,6.001,Beyaz,1.120.000
2295,14 Ekim 2024,"Adana
Kozan",Ford,Fiesta,1.4 TDCi,2012,226.000,Gri (Gümüş),514.000
2296,14 Ekim 2024,"Erzurum
Yakutiye",Toyota,Yaris,1.0 Terra,2006,229.000,Gri (Gümüş),250.000
2297,14 Ekim 2024,"Bursa
Nilüfer",Mercedes,-,Benz C,2009,284.000,Beyaz,830.000
2298,14 Ekim 2024,"İstanbul
Bayrampaşa",Volkswagen,Polo,1.6 TDi,2018,161.000,Beyaz,750.000
2299,14 Ekim 2024,"Trabzon
Akçaabat",Seat,Leon,1.6 TDI,2012,97.000,Beyaz,777.000
2300,14 Ekim 2024,"Adana
Seyhan",Renault,Fluence,1.5 dCi,2011,172.000,Siyah,560.000
2301,14 Ekim 2024,"Aydın
Efeler",Renault,Modus,1.4 Dynamique,2006,72.500,Gri,510.000
2302,14 Ekim 2024,"Mersin
Akdeniz",Renault,Clio,1.5 dCi,2003,337.000,Beyaz,310.000
2303,14 Ekim 2024,"Kahramanmaraş
Onikişubat",Opel,Astra,1.4 T,2012,217.000,Beyaz,595.000
2304,14 Ekim 2024,"Kocaeli
Darıca",Citroen,C4,1.4 SX,2006,190.000,Füme,370.000
2305,14 Ekim 2024,"İstanbul
Bayrampaşa",Opel,Astra,1.3 CDTI,2006,265.000,Gri (metalik),480.000
2306,14 Ekim 2024,"Kahramanmaraş
Onikişubat",Ford,Fiesta,1.25 Trend,2010,89.300,Siyah,532.000
2307,14 Ekim 2024,"Antalya
Muratpaşa",Peugeot,207,1.4 HDi,2011,234.000,Siyah,460.000
2308,14 Ekim 2024,"Rize
Çamlıhemşin",Renault,Megane,1.5 dCi,2007,288.000,Gri,410.000
2309,14 Ekim 2024,"Ankara
Sincan",Volkswagen,Golf,1.6 Sport,1997,265.800,Mavi,250.000
2310,14 Ekim 2024,"İzmir
Menemen",Renault,Megane,2.0 RXT,1998,162.000,Yeşil,244.000
2311,14 Ekim 2024,"Ankara
Yenimahalle",Renault,Clio,1.5 dCi,2011,133.000,Gri,497.000
2312,14 Ekim 2024,"Şanlıurfa
Karaköprü",Peugeot,307,1.6 HDi,2006,218.000,Beyaz,400.000
2313,14 Ekim 2024,"İstanbul
Silivri",Rover,200,Vi  ,1998,290.000,Gri (Gümüş),190.000
2314,14 Ekim 2024,"İzmir
Bayraklı",Volkswagen,Passat,1.8 Comfortline,1999,307.000,Yeşil (metalik),380.000
2315,14 Ekim 2024,"Van
Erciş",Skoda,Octavia,1.6 Tour,2007,269.000,Gri (Gümüş),450.000
2316,14 Ekim 2024,"Samsun
İlkadım",Peugeot,207,1.4 HDi,2008,208.000,Siyah,485.000
2317,14 Ekim 2024,"Hatay
Antakya",Hyundai,i30,1.6 T-GDI,2015,118.500,Füme,710.000
2318,14 Ekim 2024,"Tekirdağ
Süleymanpaşa",Fiat,Egea,1.6 Multijet,2022,49.800,Gri,959.000
2319,14 Ekim 2024,"İzmir
Menemen",Fiat,Egea,1.6 E-Torq,2016,214.000,Beyaz,543.000
2320,14 Ekim 2024,"İstanbul
Kartal",Volkswagen,VW,CC 1.4,2014,158.000,Beyaz,910.000
2321,14 Ekim 2024,"Kayseri
Melikgazi",Seat,Leon,1.6 TDI,2013,398.000,Beyaz,510.000
2322,14 Ekim 2024,"Ankara
Mamak",Chevrolet,Rezzo,1.6 SX,2005,322.000,Gri,300.000
2323,14 Ekim 2024,"Yozgat
Akdağmadeni",Opel,Astra,1.6 Edition,2016,183.000,Gri,649.000
2324,14 Ekim 2024,"Aydın
Didim",Renault,Megane,1.6 Dynamique,2004,223.000,Kırmızı,472.000
2325,14 Ekim 2024,"Şırnak
Silopi",Renault,Fluence,1.5 dCi,2011,206.300,Siyah,550.000
2326,14 Ekim 2024,"Bingöl
Merkez",Renault,R,19 1.6,2000,217.000,Gri (Gümüş),270.000
2327,14 Ekim 2024,"Balıkesir
Altıeylül",Volkswagen,Bora,1.6 Pacific,2005,152.000,Mavi (metalik),529.000
2328,14 Ekim 2024,"İstanbul
Ataşehir",BMW,3,Serisi 316i,2005,252.000,Gri,480.000
2329,14 Ekim 2024,"Konya
Tuzlukçu",Skoda,Octavia,1.6 TDI,2013,206.000,Beyaz,830.000
2330,14 Ekim 2024,"Edirne
Keşan",Fiat,Palio,1.2 EL,2001,270.000,Gri (metalik),237.500
2331,14 Ekim 2024,"İstanbul
Beşiktaş",BMW,3,Serisi 320i,2016,62.100,Siyah,1.520.000
2332,14 Ekim 2024,"Çanakkale
Merkez",Renault,Megane,1.6 Dynamique,2004,424.000,Gri (Gümüş),320.000
2333,14 Ekim 2024,"İzmir
Buca",Hyundai,Excel,1.5 GLS,1994,185.000,Kırmızı,155.000
2334,14 Ekim 2024,"Ankara
Keçiören",Opel,Vectra,2.0 GLS,1994,38.000,Beyaz,245.000
2335,14 Ekim 2024,"İstanbul
Ataşehir",Audi,A4,Sedan 2.0,2008,228.555,Siyah,695.000
2336,14 Ekim 2024,"Edirne
Keşan",Opel,Corsa,1.3 CDTI,2010,302.000,Siyah,337.500
2337,14 Ekim 2024,"İzmir
Karabağlar",Renault,Clio,1.5 dCi,2008,266.000,Füme,380.000
2338,14 Ekim 2024,"İstanbul
Sancaktepe",Toyota,Corolla,1.6 Terra,1999,333.000,Siyah,350.000
2339,14 Ekim 2024,"Ankara
Yenimahalle",Mercedes,-,Benz E,2011,336.000,Beyaz,1.568.000
2340,14 Ekim 2024,"Sakarya
Adapazarı",Volkswagen,Jetta,1.2 TSi,2012,153.000,Beyaz,895.000
2341,14 Ekim 2024,"Uşak
Merkez",Mercedes,-,Benz E,2001,234.000,Şampanya,850.000
2342,14 Ekim 2024,"Trabzon
Ortahisar",Renault,Megane,1.6 Joy,2017,145.000,Beyaz,750.000
2343,14 Ekim 2024,"İstanbul
Bahçelievler",Fiat,Egea,1.3 Multijet,2021,48.900,Beyaz,825.000
2344,14 Ekim 2024,"İstanbul
Gaziosmanpaşa",Peugeot,207,1.6 HDi,2008,185.000,Gri,375.000
2345,14 Ekim 2024,"Ankara
Mamak",Hyundai,Accent,1.3 LS,1998,337.000,Mor,220.000
2346,14 Ekim 2024,"Diyarbakır
Kayapınar",Volkswagen,Polo,1.2 TSi,2016,66.000,Beyaz,835.000
2347,14 Ekim 2024,"Manisa
Saruhanlı",Fiat,Palio,1.4 EL,2000,174.000,Gri,250.000
2348,14 Ekim 2024,"İstanbul
Beylikdüzü",Toyota,Yaris,1.3 Sol,2005,178.850,Gri (Gümüş),465.000
2349,14 Ekim 2024,"Balıkesir
Altıeylül",Lada,Samara,1.5  ,1991,190.000,Kırmızı,139.000
2350,14 Ekim 2024,"Balıkesir
Altıeylül",Lada,Samara,1.5  ,1991,190.000,Kırmızı,139.000
2351,14 Ekim 2024,"Aydın
Didim",Fiat,Bravo,1.6 SX,1998,309.000,Lacivert,200.000
2352,14 Ekim 2024,"Yalova
Merkez",BMW,5,Serisi 520d,2012,255.000,Beyaz,1.450.000
2353,14 Ekim 2024,"Diyarbakır
Kayapınar",Volvo,V40,Cross Country,2015,112.000,Mavi (metalik),1.175.000
2354,14 Ekim 2024,"Bursa
Yıldırım",Citroen,C4,1.2 PureTech,2023,17.500,Gri (metalik),1.379.000
2355,14 Ekim 2024,"Van
İpekyolu",Volkswagen,Golf,1.4 TSi,2011,190.000,Beyaz,630.000
2356,14 Ekim 2024,"Ankara
Yenimahalle",Hyundai,Accent,1.5 GLS,1999,277.000,Mavi,257.000
2357,14 Ekim 2024,"İzmir
Menemen",Citroen,C5,1.6 HDi,2008,366.000,Sarı,425.000
2358,14 Ekim 2024,"Denizli
Merkezefendi",BMW,5,Serisi 520i,2014,135.000,Siyah,1.215.000
2359,14 Ekim 2024,"İstanbul
Ümraniye",Ford,Fiesta,1.5 TDCi,2013,155.000,Gri (Gümüş),345.000
2360,14 Ekim 2024,"Muğla
Fethiye",Fiat,Brava,1.6 SX,2001,300.000,Bordo,315.000
2361,14 Ekim 2024,"İstanbul
Fatih",Toyota,Auris,1.6 Touch,2015,170.000,Beyaz,789.000
2362,14 Ekim 2024,"Konya
Selçuklu",Nissan,Almera,1.5 Luxury,2000,273.000,Yeşil,315.000
2363,14 Ekim 2024,"İstanbul
Esenyurt",Renault,Megane,1.5 dCi,2013,352.000,Siyah,520.000
2364,14 Ekim 2024,"Mersin
Mezitli",Citroen,C3,1.2 PureTech,2023,9.800,Beyaz,760.000
2365,14 Ekim 2024,"İstanbul
Avcılar",Volkswagen,Jetta,1.2 TSi,2015,32.500,Beyaz,950.000
2366,14 Ekim 2024,"İzmir
Ödemiş",Fiat,Marea,1.6 Liberty,2004,225.000,Bordo,295.000
2367,14 Ekim 2024,"İstanbul
Sancaktepe",Opel,Corsa,1.3 CDTI,2010,255.000,Gri,400.000
2368,14 Ekim 2024,"Antalya
Alanya",Peugeot,207,1.4 HDi,2007,247.000,Bordo,400.000
2369,14 Ekim 2024,"İstanbul
Başakşehir",Peugeot,308,1.6 e-HDi,2014,42.000,Beyaz,875.000
2370,14 Ekim 2024,"Afyonkarahisar
Merkez",Tofaş,Doğan,SLX  ,1993,222.222,Turkuaz,195.000
2371,14 Ekim 2024,"Hatay
Dörtyol",Ford,Fiesta,1.4 Comfort,2005,280.000,Gri,330.000
2372,14 Ekim 2024,"İzmir
Bornova",Ford,Focus,1.6 Ambiente,2000,333.000,Yeşil,340.000
2373,14 Ekim 2024,"İstanbul
Arnavutköy",Lada,Vega,1.5  ,2000,228.000,Bordo,115.000
2374,14 Ekim 2024,"Kocaeli
Başiskele",Chevrolet,Cruze,1.6 LS,2010,195.000,Gri (metalik),515.000
2375,14 Ekim 2024,"Çorum
Merkez",Peugeot,307,2.0 HDi,2001,193.600,Mavi (metalik),310.000
2376,14 Ekim 2024,"İstanbul
Arnavutköy",Chevrolet,Cruze,1.6 LT,2012,290.000,Gri,475.000
2377,14 Ekim 2024,"Kütahya
Merkez",Renault,Symbol,1.2 Touch,2015,128.500,Beyaz,540.000
2378,14 Ekim 2024,"İzmir
Karabağlar",Ford,Focus,1.6 Ti-VCT,2012,225.000,Siyah,625.000
2379,14 Ekim 2024,"Ordu
Fatsa",Peugeot,206,1.4 XR,2001,268.000,Kırmızı,270.000
2380,14 Ekim 2024,"Muş
Merkez",Opel,Astra,1.6 Edition,2014,164.000,Gri (Gümüş),620.000
2381,14 Ekim 2024,"İstanbul
Büyükçekmece",Opel,Astra,1.6 CDTI,2016,155.000,Kırmızı,830.000
2382,14 Ekim 2024,"Elazığ
Merkez",Fiat,Tempra,1.6 SX,1993,169.000,Gri (Gümüş),145.000
2383,14 Ekim 2024,"Konya
Ereğli",Ford,Escort,1.6 Classic,2000,165.000,Lacivert,250.000
2384,14 Ekim 2024,"İzmir
Çiğli",Opel,Astra,1.6 Edition,2015,111.330,Gri,800.000
2385,14 Ekim 2024,"İstanbul
Ataşehir",Opel,Corsa,1.4 Enjoy,2015,56.000,Beyaz,750.000
2386,14 Ekim 2024,"İstanbul
Sultangazi",Peugeot,301,1.6 HDi,2013,197.000,Siyah,468.000
2387,14 Ekim 2024,"Ankara
Yenimahalle",Renault,Clio,1.0 TCe,2022,18.750,Turuncu,975.000
2388,14 Ekim 2024,"Ankara
Sincan",Mercedes,-,Benz 190,1988,277.000,Kırmızı,350.000
2389,14 Ekim 2024,"Kırklareli
Babaeski",Dacia,Logan,1.4 Ambiance,2011,128.944,Füme,400.000
2390,14 Ekim 2024,"Samsun
Bafra",Kia,Ceed,1.6 CRDi,2012,225.000,Siyah,665.000
2391,14 Ekim 2024,"Konya
Selçuklu",Citroen,C3,1.4 HDi,2011,254.000,Siyah,360.000
2392,14 Ekim 2024,"İzmir
Bornova",Renault,Clio,1.5 dCi,2011,295.000,Siyah,430.000
2393,14 Ekim 2024,"Aydın
Efeler",Renault,Megane,1.6 Authentique,2005,321.000,Gri,345.000
2394,14 Ekim 2024,"Uşak
Merkez",Honda,Civic,1.6 i,1998,305.000,Gri (Gümüş),400.000
2395,14 Ekim 2024,"Gaziantep
Şehitkamil",Opel,Astra,1.4 Classic,1997,327.000,Beyaz,250.000
2396,14 Ekim 2024,"Balıkesir
Ayvalık",Ford,Focus,1.5 TDCi,2015,163.000,Beyaz,880.000
2397,14 Ekim 2024,"Bursa
Yıldırım",Opel,Astra,1.6 CDTI,2017,95.000,Beyaz,985.000
2398,14 Ekim 2024,"Adana
Çukurova",Honda,Civic,1.6 i-VTEC,2021,41.000,Beyaz,1.350.000
2399,14 Ekim 2024,"İzmir
Çiğli",Peugeot,301,1.6 HDi,2013,140.506,Beyaz,560.000
2400,14 Ekim 2024,"Bursa
Yıldırım",Volkswagen,Golf,1.4 TSi,2014,103.000,Beyaz,865.000
2401,14 Ekim 2024,"İzmir
Bornova",Mercedes,-,Benz E,2012,195.000,Beyaz,1.750.000
2402,14 Ekim 2024,"Malatya
Battalgazi",Fiat,Uno,60 S,1994,225.000,Kahverengi,165.000
2403,14 Ekim 2024,"Kocaeli
Darıca",Kia,Rio,1.4 CVVT,2016,120.000,Gri (Gümüş),649.500
2404,14 Ekim 2024,"İzmir
Bayraklı",Renault,Clio,0.9 TCe,2013,138.000,Mavi,610.000
2405,14 Ekim 2024,"Ankara
Mamak",Fiat,Tipo,1.6 SLX,1997,163.000,Lacivert,240.000
2406,14 Ekim 2024,"Zonguldak
Kilimli",Renault,R,11 GTX,1990,483.000,Beyaz,145.000
2407,14 Ekim 2024,"İzmir
Buca",Fiat,Albea,1.2 EL,2003,109.000,Gri (Gümüş),365.000
2408,14 Ekim 2024,"Kayseri
Kocasinan",Volkswagen,Scirocco,1.4 TSi,2011,251.000,Beyaz,730.000
2409,14 Ekim 2024,"Tekirdağ
Çerkezköy",Suzuki,Swift,1.3 GLX,2001,178.000,Kırmızı,160.000
2410,14 Ekim 2024,"Zonguldak
Ereğli",Volkswagen,Jetta,1.4 TSi,2012,181.500,Gri,710.000
2411,14 Ekim 2024,"Ankara
Sincan",Fiat,Tempra,1.6 SX,1993,220.000,Mavi (metalik),247.500
2412,14 Ekim 2024,"Ankara
Mamak",Tofaş,Şahin,1.6  ,1994,550.000,Beyaz,195.000
2413,14 Ekim 2024,"Bursa
Osmangazi",Renault,Laguna,2.0 RXE,1997,350.000,Siyah,320.000
2414,14 Ekim 2024,"Kocaeli
Körfez",Fiat,Albea,Sole 1.3,2011,455.000,Gri,225.000
2415,14 Ekim 2024,"Antalya
Kepez",Toyota,Corolla,1.4 D-4D,2016,40.300,Beyaz,990.000
2416,14 Ekim 2024,"İstanbul
Fatih",DS,Automobiles,DS3 1.6,2011,115.000,Beyaz,540.000
2417,14 Ekim 2024,"Gaziantep
Şehitkamil",Ford,C-Max,1.5 TDCi,2018,175.000,Beyaz,895.000
2418,14 Ekim 2024,"Antalya
Muratpaşa",Opel,Corsa,1.3 CDTI,2008,279.000,Gri,380.000
2419,14 Ekim 2024,"Malatya
Battalgazi",Opel,Astra,1.6 Essentia,2010,158.000,Mavi,540.000
2420,14 Ekim 2024,"İstanbul
Esenyurt",Renault,Symbol,1.5 dCi,2008,295.000,Gri,350.000
2421,14 Ekim 2024,"Giresun
Merkez",Hyundai,Accent,Era 1.6,2009,190.000,Bordo,565.000
2422,14 Ekim 2024,"İstanbul
Başakşehir",Audi,A3,Sportback 30,2019,75.000,Beyaz,1.850.000
2423,14 Ekim 2024,"Malatya
Battalgazi",Opel,Vectra,2.0 DTI,2000,255.000,Beyaz,295.000
2424,14 Ekim 2024,"Aydın
Didim",Volkswagen,Polo,1.4 Comfortline,2012,146.000,Siyah,635.000
2425,14 Ekim 2024,"Ankara
Çankaya",Opel,Astra,1.6 GL,1995,309.000,Beyaz,240.000
2426,14 Ekim 2024,"Aksaray
Merkez",Ford,Focus,1.6 TDCi,2011,253.500,Siyah,595.000
2427,14 Ekim 2024,"Konya
Karapınar",Ford,Focus,1.6 TDCi,2010,208.000,Gri,580.000
2428,14 Ekim 2024,"İstanbul
Esenler",Volkswagen,Jetta,1.4 TSi,2008,134.000,Siyah,630.000
2429,14 Ekim 2024,"İzmir
Menemen",Volkswagen,Golf,1.6 Comfortline,2004,201.000,Gri (Gümüş),495.000
2430,14 Ekim 2024,"İzmir
Narlıdere",Mitsubishi,Colt,1.3 Invite,2005,265.000,Gri,400.000
2431,14 Ekim 2024,"Bursa
Gemlik",Fiat,Tipo,1.4 SX,1998,143.500,Yeşil (metalik),220.000
2432,14 Ekim 2024,"Tekirdağ
Kapaklı",Volkswagen,Golf,1.4 TSi,2013,161.000,Beyaz,739.000
2433,14 Ekim 2024,"Ankara
Etimesgut",Mercedes,-,Benz CLA,2015,95.000,Beyaz,1.545.000
2434,14 Ekim 2024,"Adana
Seyhan",Hyundai,i20,1.2 MPI,2015,180.000,Beyaz,525.000
2435,14 Ekim 2024,"Bursa
Gürsu",Fiat,Egea,1.4 Fire,2015,150.000,Gri (Gümüş),575.000
2436,14 Ekim 2024,"Adana
Yüreğir",Renault,Megane,1.4 Authentique,2002,160.000,Gri,395.000
2437,14 Ekim 2024,"Bingöl
Karlıova",Skoda,Octavia,1.6 TDI,2016,200.000,Beyaz,920.000
2438,14 Ekim 2024,"Ankara
Çankaya",Renault,Symbol,0.9 TCe,2020,61.100,Beyaz,635.000
2439,14 Ekim 2024,"Ankara
Çankaya",Hyundai,Accent,Era 1.5,2009,237.700,Mavi,430.000
2440,14 Ekim 2024,"Ankara
Keçiören",Volkswagen,Jetta,1.6 Primeline,2007,357.000,Mavi (metalik),510.000
