,Advert Date,City,Brand,Model,Motor,Year,Kilometres,Colors,Price
231,11 Ekim 2024,"Balıkesir
Ayvalık",Kia,Sorento,2.5 CRDi,2008,215.000,Siyah,535.000
232,11 Ekim 2024,"İstanbul
Çekmeköy",Chevrolet,Captiva,2.0 D,2007,300.000,Gri,450.000
233,11 Ekim 2024,"İstanbul
Esenyurt",Ford,Kuga,1.5 EcoBoost,2023,40.000,Füme,1.497.000
234,11 Ekim 2024,"Yozgat
Yerköy",Hyundai,Tucson,1.6 CRDi,2022,58.000,Beyaz,1.850.000
235,11 Ekim 2024,"Kütahya
Merkez",Ford,Puma,1.0 EcoBoost,2020,50.000,Füme,1.115.000
236,11 Ekim 2024,"Bursa
Gürsu",Dacia,Duster,1.3 Tce,2022,22.000,Kırmızı,1.099.000
237,11 Ekim 2024,"Bursa
Yıldırım",TOGG,T10X,V2  ,2023,20.000,Siyah,1.630.000
238,11 Ekim 2024,"Ankara
Keçiören",Mitsubishi,L,200 4x4,2016,266.000,Yeşil,899.000
239,11 Ekim 2024,"Manisa
Salihli",Hyundai,Bayon,1.4 MPI,2024,29.800,Gri,995.000
240,11 Ekim 2024,"Ankara
Çankaya",Nissan,Qashqai,1.5 dCi,2020,122.000,Beyaz,1.238.000
241,11 Ekim 2024,"Kocaeli
İzmit",BMW,X3,20d xDrive,2011,207.500,Beyaz,847.000
242,11 Ekim 2024,"Kütahya
Merkez",Mercedes,-,Benz EQB,2023,25.000,Siyah,2.340.000
243,11 Ekim 2024,"Balıkesir
Edremit",Land,Rover,Defender 90,1993,123.456,Siyah,850.000
244,11 Ekim 2024,"İzmir
Gaziemir",Volkswagen,Tiguan,1.4 TSI,2015,132.000,Beyaz,1.125.000
245,11 Ekim 2024,"Elazığ
Merkez",Dacia,Duster,1.3 Tce,2021,88.600,Beyaz,900.000
246,11 Ekim 2024,"Elazığ
Merkez",Isuzu,D-Max,2.5 4x4,2017,238.000,Gri (Gümüş),690.000
247,11 Ekim 2024,"Elazığ
Merkez",Citroen,C3,Aircross 1.2,2022,29.000,Gri,1.030.000
248,11 Ekim 2024,"Ankara
Polatlı",Volkswagen,Amarok,2.0 BITDI,2014,250.000,Siyah,852.000
249,11 Ekim 2024,"İstanbul
Bağcılar",Audi,Q3,35 TFSI,2023,21.000,Füme,2.575.000
250,11 Ekim 2024,"Çanakkale
Biga",Ford,Kuga,2.0 TDCi,2013,243.000,Füme,1.138.000
251,11 Ekim 2024,"Düzce
Merkez",Mercedes,-,Benz X,2019,74.000,Siyah,1.950.000
252,11 Ekim 2024,"Bursa
Nilüfer",Nissan,Navara,2.3 dCi,2016,108.000,Kahverengi,1.490.000
253,11 Ekim 2024,"İstanbul
Ataşehir",Citroen,C3,Aircross 1.2,2022,33.700,Beyaz,941.900
254,11 Ekim 2024,"İstanbul
Kadıköy",Peugeot,5008,1.5 BlueHDI,2023,14.000,Gri,1.983.900
255,11 Ekim 2024,"Konya
Karatay",TOGG,T10X,V1  ,2023,7.200,Füme,1.350.000
256,11 Ekim 2024,"Sakarya
Geyve",Volkswagen,Tiguan,1.5 TSI,2021,75.000,Beyaz,1.875.000
257,11 Ekim 2024,"Ankara
Etimesgut",Fiat,Egea,Cross 1.4,2021,54.000,Turuncu,795.000
258,11 Ekim 2024,"Batman
Merkez",Peugeot,2008,1.5 BlueHDI,2023,33.221,Gri,1.325.000
259,11 Ekim 2024,"İstanbul
Üsküdar",Kia,Stonic,1.25 MPI,2022,28.000,Füme,825.900
260,11 Ekim 2024,"Antalya
Muratpaşa",Peugeot,2008,1.6 e-HDi,2016,73.000,Füme,867.750
261,11 Ekim 2024,"Mersin
Mezitli",Volkswagen,Tiguan,1.4 TSI,2011,232.000,Siyah,725.000
262,11 Ekim 2024,"Samsun
Bafra",Toyota,Hilux,2.5 D-4D,2014,228.000,Beyaz,950.000
263,11 Ekim 2024,"İstanbul
Bağcılar",Hyundai,Tucson,2.0 CRDi,2008,292.000,Siyah,485.000
264,11 Ekim 2024,"Bursa
Nilüfer",Volkswagen,T-Cross,1.0 TSI,2022,22.800,Beyaz,1.115.000
265,11 Ekim 2024,"Aydın
Nazilli",Fiat,Egea,Cross 1.4,2023,22.000,Turuncu,855.000
266,11 Ekim 2024,"Tekirdağ
Süleymanpaşa",Nissan,Juke,1.5 dCi,2017,104.000,Bordo,660.000
267,11 Ekim 2024,"Denizli
Sarayköy",Citroen,C5,Aircross 1.5,2019,75.000,Mavi,1.335.000
268,11 Ekim 2024,"İstanbul
Ataşehir",Renault,Koleos,1.6 dCi,2018,73.500,Mavi,1.335.000
269,11 Ekim 2024,"Denizli
Merkezefendi",Mitsubishi,L,200 4x2,2015,192.000,Beyaz,675.000
270,11 Ekim 2024,"Sakarya
Adapazarı",Land,Rover,Range 3.0,2006,385.000,Gri,899.750
271,11 Ekim 2024,"Aksaray
Merkez",Chery,Tiggo,8 Pro,2023,29.000,Mor,1.485.000
272,11 Ekim 2024,"İstanbul
Esenyurt",Skoda,Kamiq,1.5 TSI,2023,10.000,Gri,1.499.900
273,11 Ekim 2024,"İstanbul
Ataşehir",Peugeot,2008,1.5 BlueHDI,2020,128.259,Beyaz,1.255.000
274,11 Ekim 2024,"İstanbul
Beykoz",Volkswagen,T-Roc,1.5 TSI,2020,80.700,Beyaz,1.347.000
275,11 Ekim 2024,"Denizli
Sarayköy",Volvo,XC90,2.0 T8,2021,69.050,Gri,3.875.000
276,11 Ekim 2024,"İstanbul
Bağcılar",Nissan,Qashqai,1.3 DIG-T,2021,53.000,Beyaz,1.645.000
277,11 Ekim 2024,"Kütahya
Tavşanlı",Nissan,Qashqai,1.6 Visia,2011,170.000,Beyaz,740.000
278,11 Ekim 2024,"İstanbul
Üsküdar",Peugeot,2008,1.5 BlueHDI,2020,115.000,Kahverengi,1.075.000
279,11 Ekim 2024,"Ankara
Akyurt",Kia,Sorento,2.5 CRDi,2006,206.000,Füme,529.000
280,11 Ekim 2024,"Bingöl
Merkez",Opel,Mokka,1.4 Enjoy,2014,103.000,Siyah,845.000
281,11 Ekim 2024,"Antalya
Muratpaşa",MG,HS,1.5 T-GDI,2024,8.500,Siyah,1.549.000
282,11 Ekim 2024,"Ankara
Mamak",Citroen,C3,Aircross 1.2,2018,75.000,Mavi,865.000
283,11 Ekim 2024,"Afyonkarahisar
İhsaniye",Hyundai,Tucson,1.6 CRDi,2020,41.000,Beyaz,1.475.000
284,11 Ekim 2024,"İstanbul
Güngören",Fiat,Egea,Cross 1.6,2023,38.000,Füme,1.250.000
285,11 Ekim 2024,"İstanbul
Ataşehir",Fiat,Egea,Cross 1.5,2023,8.500,Mavi,1.190.000
286,11 Ekim 2024,"Ankara
Akyurt",Mercedes,-,Benz GLB,2020,121.000,Füme,2.289.000
287,11 Ekim 2024,"İstanbul
Üsküdar",Land,Rover,Range Velar,2019,104.000,Gri,3.100.000
288,11 Ekim 2024,"Kocaeli
İzmit",Fiat,Fullback,2.4 D,2016,347.000,Kahverengi,825.000
289,11 Ekim 2024,"İstanbul
Sarıyer",Land,Rover,Range 3.0,2006,327.000,Siyah,1.150.000
290,11 Ekim 2024,"Kahramanmaraş
Onikişubat",Nissan,Country,4x4  ,2007,502.000,Siyah,475.000
291,11 Ekim 2024,"İstanbul
Sultanbeyli",Skoda,Karoq,1.5 TSI,2022,20.000,Gri,1.745.000
292,11 Ekim 2024,"Trabzon
Of",Dacia,Duster,1.5 dCi,2016,175.000,Füme,755.000
293,11 Ekim 2024,"İstanbul
Bahçelievler",Dacia,Duster,1.5 BlueDCI,2020,70.000,Beyaz,915.000
294,11 Ekim 2024,"Antalya
Konyaaltı",Volvo,XC60,2.0 B4,2020,63.000,Beyaz,3.279.000
295,11 Ekim 2024,"Balıkesir
Karesi",Fiat,Egea,Cross 1.4,2022,40.000,Beyaz,834.000
296,11 Ekim 2024,"İstanbul
Ataşehir",Volkswagen,Tiguan,1.5 TSI,2020,39.262,Gri,1.895.000
297,11 Ekim 2024,"Denizli
Çivril",Toyota,RAV,4 2.0,1996,267.000,Kırmızı,400.000
298,11 Ekim 2024,"İzmir
Gaziemir",Peugeot,408,Allure  ,2023,16.670,Gri,1.639.000
299,11 Ekim 2024,"Hatay
Reyhanlı",Toyota,Hilux,2.4 D-4D,2022,26.000,Beyaz,1.450.000
300,11 Ekim 2024,"İzmir
Buca",Volkswagen,Tiguan,1.5 TSI,2022,118.000,Gri,1.995.000
301,11 Ekim 2024,"İstanbul
Ümraniye",Dacia,Duster,1.3 Tce,2023,6.550,Yeşil,1.229.750
302,11 Ekim 2024,"Gaziantep
Şahinbey",Hyundai,Bayon,1.4 MPI,2023,44.000,Beyaz,890.000
303,11 Ekim 2024,"Ankara
Keçiören",MINI,Cooper,Countryman 1.6,2012,198.000,Beyaz,665.000
304,11 Ekim 2024,"İstanbul
Avcılar",Volkswagen,Tiguan,1.5 TSI,2022,36.000,Mavi,2.065.000
305,11 Ekim 2024,"Antalya
Muratpaşa",Skoda,Kodiaq,1.5 TSI,2020,57.000,Yeşil,1.620.000
306,11 Ekim 2024,"Zonguldak
Merkez",Nissan,Navara,2.5 D,2007,362.000,Siyah,450.000
307,11 Ekim 2024,"Düzce
Merkez",Mitsubishi,ASX,1.6 DI-D,2015,188.000,Beyaz,770.000
308,11 Ekim 2024,"Bingöl
Merkez",Fiat,Egea,Cross 1.4,2023,21.000,Füme,845.000
309,11 Ekim 2024,"İstanbul
Şişli",Hyundai,Tucson,1.6 T-GDi,2023,6.002,Mavi (metalik),1.850.000
310,11 Ekim 2024,"İstanbul
Kartal",Ssangyong,Tivoli,1.6 G,2015,92.000,Lacivert,820.000
311,11 Ekim 2024,"Çanakkale
Merkez",Subaru,XV,1.6 Elegance,2015,152.000,Beyaz,900.000
312,11 Ekim 2024,"İstanbul
Sultangazi",Kia,Sportage,1.6 GDI,2013,240.000,Beyaz,850.000
313,11 Ekim 2024,"İzmir
Güzelbahçe",Kia,Sportage,1.6 GDI,2016,198.000,Beyaz,865.000
314,11 Ekim 2024,"Ağrı
Merkez",Skoda,Kodiaq,1.5 TSI,2019,84.000,Gri,1.510.000
315,11 Ekim 2024,"Afyonkarahisar
Merkez",Peugeot,3008,1.5 BlueHDI,2022,59.000,Beyaz,1.720.000
316,11 Ekim 2024,"İstanbul
Ümraniye",Nissan,Qashqai,1.5 dCi,2015,170.000,Kırmızı,875.000
317,11 Ekim 2024,"İstanbul
Ataşehir",Nissan,Qashqai,1.3 DIG-T,2021,11.900,Gri (Gümüş),1.475.000
318,11 Ekim 2024,"İstanbul
Başakşehir",Skoda,Kodiaq,1.5 TSI,2019,105.000,Füme,1.575.000
319,11 Ekim 2024,"Şanlıurfa
Halfeti",BMW,X3,20d xDrive,2008,251.000,Gri (Gümüş),399.999
320,11 Ekim 2024,"Bursa
Osmangazi",Lada,Niva,1.6  ,1987,236.000,Gri (titanyum),199.999
321,11 Ekim 2024,"İstanbul
Pendik",Land,Rover,Range Sport,2015,213.000,Siyah,3.950.000
322,11 Ekim 2024,"Hatay
Arsuz",BMW,X5,30d xDrive,2008,299.000,Siyah,1.325.000
323,11 Ekim 2024,"Ordu
Altınordu",Opel,Crossland,1.2 T,2023,25.000,Gri (metalik),1.110.000
324,11 Ekim 2024,"İzmir
Bornova",Hyundai,ix35,1.6 GDI,2013,335.000,Beyaz,650.000
325,11 Ekim 2024,"Malatya
Yeşilyurt",Nissan,Qashqai,1.3 DIG-T,2020,43.000,Beyaz,1.090.000
326,11 Ekim 2024,"Antalya
Manavgat",MG,ZS,1.0 T-GDI,2023,9.000,Siyah,1.200.000
327,11 Ekim 2024,"İstanbul
Sarıyer",Volkswagen,T-Cross,1.0 TSI,2023,10.300,Gri,1.190.000
328,11 Ekim 2024,"Ankara
Çankaya",Isuzu,D-Max,2.5 4x2,2016,292.000,Gri (Gümüş),565.000
329,11 Ekim 2024,"Artvin
Kemalpaşa",Nissan,Pick,Up 2WD,1998,251.000,Mavi,360.000
330,11 Ekim 2024,"Denizli
Merkezefendi",Dacia,Duster,1.3 Tce,2023,6.200,Beyaz,1.185.000
331,11 Ekim 2024,"Trabzon
Çarşıbaşı",Fiat,Egea,Cross 1.4,2021,48.000,Beyaz,798.000
332,11 Ekim 2024,"Kocaeli
Darıca",Chevrolet,Captiva,2.0 D,2010,215.500,Diğer,660.000
333,11 Ekim 2024,"Bursa
Osmangazi",MG,ZS,1.0 T-GDI,2022,38.000,Kırmızı,1.250.000
334,11 Ekim 2024,"İstanbul
Bağcılar",Nissan,Qashqai,1.6 dCi,2015,160.000,Beyaz,950.000
335,11 Ekim 2024,"Trabzon
Çaykara",Nissan,Pick,Up 4WD,1997,335.000,Beyaz,277.000
336,11 Ekim 2024,"Ankara
Keçiören",Peugeot,5008,1.6 e-HDi,2013,190.000,Beyaz,860.000
337,11 Ekim 2024,"Elazığ
Kovancılar",Chery,Tiggo,1.6 Lusso,2011,165.000,Beyaz,440.000
338,11 Ekim 2024,"Konya
Karapınar",Kia,Sportage,1.6 GSL,2012,164.000,Beyaz,722.000
339,11 Ekim 2024,"Muğla
Milas",Kia,Stonic,1.4 MPI,2023,18.500,Kırmızı,1.100.000
340,11 Ekim 2024,"İstanbul
Çatalca",Hyundai,Kona,1.6 CRDI,2020,154.000,Beyaz,1.001.000
341,11 Ekim 2024,"Trabzon
Arsin",Dacia,Duster,1.0 ECO-G,2021,124.000,Beyaz,815.000
342,11 Ekim 2024,"İstanbul
Arnavutköy",Renault,Kadjar,1.5 dCi,2015,120.000,Siyah,1.088.000
343,11 Ekim 2024,"Ankara
Sincan",Citroen,C3,Aircross 1.2,2020,28.500,Gri (titanyum),1.060.000
344,11 Ekim 2024,"Samsun
Atakum",Fiat,Egea,Cross 1.4,2024,6.001,Turuncu,1.050.000
345,11 Ekim 2024,"Kocaeli
İzmit",Opel,Grandland,1.2 Turbo,2023,22.986,Beyaz,1.574.000
346,11 Ekim 2024,"İstanbul
Kartal",Fiat,Egea,Cross 1.4,2023,49.187,Beyaz,749.000
347,11 Ekim 2024,"İstanbul
Bahçelievler",Audi,Q5,2.0 TDI,2012,170.000,Beyaz,1.285.000
348,11 Ekim 2024,"Elazığ
Merkez",Dacia,Duster,1.5 dCi,2017,220.000,Beyaz,725.000
349,11 Ekim 2024,"Antalya
Muratpaşa",MINI,Cooper,Countryman 1.6,2012,70.000,Beyaz,877.500
350,11 Ekim 2024,"Bursa
Osmangazi",Peugeot,3008,1.6 BlueHDi,2018,137.000,Füme,1.149.000
351,11 Ekim 2024,"Afyonkarahisar
Merkez",Audi,Q7,3.0 TDI,2009,310.000,Beyaz,1.295.000
352,11 Ekim 2024,"Kayseri
Kocasinan",Peugeot,3008,1.6 BlueHDi,2018,82.000,Gri,1.510.000
353,11 Ekim 2024,"Mersin
Tarsus",Ssangyong,Rexton,2.0 e-XDI,2012,133.500,Beyaz,850.000
354,11 Ekim 2024,"İstanbul
Bağcılar",Mercedes,-,Benz GLA,2016,177.000,Füme,1.349.000
355,11 Ekim 2024,"İstanbul
Kadıköy",Jeep,Renegade,1.6 MultiJet,2014,59.000,Beyaz,1.090.000
356,11 Ekim 2024,"İstanbul
Bağcılar",Hyundai,Tucson,1.6 CRDi,2024,21.000,Siyah,2.125.000
357,11 Ekim 2024,"Hatay
Yayladağı",Nissan,Qashqai,1.6 dCi,2017,146.000,Beyaz,1.265.000
358,11 Ekim 2024,"Sakarya
Erenler",Toyota,Hilux,2.4 D-4D,2023,19.000,Yeşil,1.790.000
359,11 Ekim 2024,"İstanbul
Tuzla",Volkswagen,Taigo,1.0 TSI,2022,28.000,Diğer,1.310.000
360,11 Ekim 2024,"İstanbul
Çekmeköy",Nissan,Juke,1.5 dCi,2013,160.000,Beyaz,620.000
361,11 Ekim 2024,"İstanbul
Sultanbeyli",Dacia,Duster,1.3 Tce,2022,96.255,Beyaz,909.900
362,11 Ekim 2024,"Muğla
Milas",Fiat,Egea,Cross 1.6,2023,34.500,Turuncu,1.315.000
363,11 Ekim 2024,"Van
İpekyolu",Citroen,C5,Aircross 1.5,2023,60.000,Gri (Gümüş),1.610.000
364,11 Ekim 2024,"İstanbul
Bağcılar",Isuzu,D-Max,3.0 D,2009,269.000,Kırmızı,565.000
365,11 Ekim 2024,"İstanbul
Zeytinburnu",Volkswagen,T-Roc,1.5 TSI,2021,44.000,Gri,1.650.000
366,11 Ekim 2024,"İstanbul
Sancaktepe",Volkswagen,T-Roc,1.5 TSI,2023,10.000,Gri,1.969.000
367,11 Ekim 2024,"Denizli
Merkezefendi",Dacia,Sandero,Stepway 1.0,2022,36.000,Mavi (metalik),900.000
368,11 Ekim 2024,"Balıkesir
Edremit",Dacia,Duster,1.5 dCi,2017,268.000,Mavi (metalik),525.000
369,11 Ekim 2024,"İzmir
Buca",Peugeot,3008,1.6 BlueHDi,2019,149.000,Turuncu,1.125.000
370,11 Ekim 2024,"İstanbul
Kartal",Nissan,X-Trail,1.6 dCi,2018,186.000,Beyaz,1.200.000
371,11 Ekim 2024,"İstanbul
Güngören",Ford,Puma,1.0 EcoBoost,2023,6.001,Beyaz,1.099.000
372,11 Ekim 2024,"İstanbul
Bağcılar",BMW,X5,25d xDrive,2018,98.000,Beyaz,3.700.000
373,11 Ekim 2024,"Erzincan
Merkez",TOGG,T10X,V2  ,2023,18.000,Mavi,1.640.000
374,11 Ekim 2024,"Sakarya
Adapazarı",Jeep,Wrangler,4.0 Sahara,2004,54.000,Kırmızı,1.700.000
375,11 Ekim 2024,"Sakarya
Ferizli",Volkswagen,T-Roc,1.5 TSI,2023,39.800,Kırmızı,1.750.000
376,11 Ekim 2024,"İstanbul
Bağcılar",Peugeot,408,GT  ,2023,9.500,Mavi,1.725.000
377,11 Ekim 2024,"Şanlıurfa
Halfeti",Toyota,Hilux,2.4 D-4D,2023,6.000,Beyaz,1.875.000
378,11 Ekim 2024,"Ordu
Aybastı",Hyundai,Tucson,1.6 CRDi,2021,76.000,Kahverengi,1.970.000
379,11 Ekim 2024,"Konya
Karatay",Volkswagen,Tiguan,1.5 TSI,2020,73.000,Gri,1.950.000
380,11 Ekim 2024,"İstanbul
Beylikdüzü",Nissan,Qashqai,1.3 DIG-T,2023,18.500,Siyah,1.680.000
381,11 Ekim 2024,"İstanbul
Başakşehir",Hyundai,Tucson,1.6 CRDi,2020,27.800,Beyaz,1.585.000
382,11 Ekim 2024,"İstanbul
Sancaktepe",Volkswagen,Tiguan,1.5 TSI,2022,23.000,Gri,1.839.000
383,11 Ekim 2024,"Şırnak
Merkez",Ford,Kuga,1.5 EcoBlue,2022,74.000,Beyaz,1.520.000
384,11 Ekim 2024,"Kırklareli
Lüleburgaz",Volkswagen,Amarok,2.0 TDI,2011,325.000,Gri (Gümüş),680.000
385,11 Ekim 2024,"Balıkesir
Havran",Fiat,Egea,Cross 1.4,2023,6.001,Turuncu,970.500
386,11 Ekim 2024,"Adana
Yüreğir",Kia,Sportage,1.6 GDI,2021,91.000,Füme,1.060.000
387,11 Ekim 2024,"Bursa
Osmangazi",Infiniti,FX,35  ,2004,227.000,Siyah,845.000
388,11 Ekim 2024,"Ankara
Yenimahalle",Honda,CR-V,2.0i Executive,2008,320.000,Siyah,760.000
389,11 Ekim 2024,"İstanbul
Tuzla",Honda,CR-V,2.0i Executive,2012,34.000,Gri,1.350.000
390,11 Ekim 2024,"Aksaray
Merkez",Peugeot,3008,1.5 BlueHDI,2022,24.000,Kırmızı,1.715.000
391,11 Ekim 2024,"Isparta
Merkez",Mitsubishi,L,200 4x4,2013,225.000,Beyaz,750.000
392,11 Ekim 2024,"Kahramanmaraş
Onikişubat",Hyundai,ix35,1.6 GDI,2012,215.000,Beyaz,760.000
393,11 Ekim 2024,"Bursa
Yıldırım",Peugeot,2008,1.5 BlueHDI,2023,22.000,Kırmızı,1.550.000
394,11 Ekim 2024,"Kırıkkale
Yahşihan",Nissan,Qashqai,1.6 Tekna,2013,120.000,Beyaz,870.000
395,11 Ekim 2024,"Trabzon
Ortahisar",Ford,Kuga,1.6 EcoBoost,2013,92.000,Beyaz,857.000
396,11 Ekim 2024,"Konya
Meram",Honda,CR-V,2.0i Executive,2007,118.600,Siyah,1.000.000
397,11 Ekim 2024,"Samsun
Terme",Chevrolet,Captiva,2.0 D,2011,195.000,Siyah,660.000
398,11 Ekim 2024,"İzmir
Karşıyaka",Land,Rover,Freelander 1.8,2001,243.000,Gri,520.000
399,11 Ekim 2024,"İstanbul
Maltepe",Ford,EcoSport,1.0 EcoBoost,2020,46.500,Gri (titanyum),890.000
400,11 Ekim 2024,"İstanbul
Kartal",Toyota,RAV,4 2.0,2014,219.500,Beyaz,909.900
401,11 Ekim 2024,"İzmir
Gaziemir",Toyota,C-HR,1.2 Turbo,2016,78.000,Gri (Gümüş),1.115.000
402,11 Ekim 2024,"Ankara
Çankaya",Nissan,Qashqai,1.2 DIG-T,2015,72.000,Beyaz,1.035.000
403,11 Ekim 2024,"İzmir
Narlıdere",Ford,Puma,1.0 EcoBoost,2023,21.900,Gri (titanyum),1.290.000
404,11 Ekim 2024,"İstanbul
Esenyurt",Peugeot,2008,1.2 PureTech,2015,64.300,Beyaz,825.000
405,11 Ekim 2024,"Antalya
Muratpaşa",Audi,Q2,30 TDI,2020,46.500,Gri,1.600.000
406,11 Ekim 2024,"İstanbul
Beylikdüzü",Jeep,Renegade,1.6 MultiJet,2020,83.000,Siyah,1.230.000
407,11 Ekim 2024,"İstanbul
Kartal",BMW,X5,30d  ,2006,278.000,Siyah,1.050.000
408,11 Ekim 2024,"İzmir
Bornova",Opel,Mokka,X 1.6,2017,87.000,Beyaz,1.050.000
409,11 Ekim 2024,"Ankara
Etimesgut",Kia,Sportage,1.6 GDI,2017,42.000,Füme,1.330.000
410,11 Ekim 2024,"İstanbul
Avcılar",Skoda,Kodiaq,1.5 TSI,2022,9.500,Gri,2.150.000
411,11 Ekim 2024,"İstanbul
Tuzla",Volkswagen,Amarok,3.0 TDI,2020,134.000,Kahverengi,1.799.999
412,11 Ekim 2024,"Sivas
Merkez",Renault,Kadjar,1.2 TCe,2016,86.500,Mavi,1.175.000
413,11 Ekim 2024,"Hatay
Belen",Audi,Q2,30 TDI,2020,68.532,Gri,1.625.000
414,11 Ekim 2024,"Hatay
İskenderun",Cupra,Formentor,1.5 TSI,2022,47.000,Füme,1.700.000
415,11 Ekim 2024,"Bursa
Osmangazi",Kia,Sportage,1.6 T-GDI,2023,64.678,Siyah,1.925.000
416,11 Ekim 2024,"Elazığ
Merkez",Ford,Kuga,1.5 TDCi,2017,71.000,Beyaz,1.315.000
417,11 Ekim 2024,"İstanbul
Şişli",Jeep,Renegade,1.6 MultiJet,2020,89.000,Siyah,1.050.000
418,11 Ekim 2024,"İstanbul
Esenyurt",Peugeot,3008,1.6 e-HDi,2013,213.000,Beyaz,770.000
419,11 Ekim 2024,"İzmir
Buca",Hyundai,Tucson,1.6 T-GDi,2023,19.000,Mavi (metalik),1.820.000
420,11 Ekim 2024,"Aydın
Söke",Fiat,Egea,Cross 1.4,2023,8.500,Gri (metalik),880.000
421,11 Ekim 2024,"Kocaeli
Derince",Hyundai,ix35,1.6 GDI,2013,146.200,Beyaz,880.000
422,11 Ekim 2024,"Yozgat
Merkez",Chery,Tiggo,1.6 Acteco,2010,170.615,Siyah,335.000
423,11 Ekim 2024,"İstanbul
Ümraniye",Dacia,Duster,1.3 Tce,2023,36.000,Yeşil (metalik),1.155.555
424,11 Ekim 2024,"Trabzon
Sürmene",Dacia,Duster,1.5 dCi,2015,152.000,Füme,755.000
425,11 Ekim 2024,"Gaziantep
Şahinbey",Nissan,Qashqai+2,1.5 dCi,2012,216.000,Siyah,750.000
426,11 Ekim 2024,"Bursa
Yıldırım",Ford,Kuga,1.5 EcoBlue,2022,16.000,Mavi,1.666.600
427,11 Ekim 2024,"İstanbul
Küçükçekmece",Nissan,Qashqai,1.6 dCi,2016,139.200,Kırmızı,1.095.000
428,11 Ekim 2024,"İzmir
Narlıdere",Volkswagen,Tiguan,1.4 TSI,2016,85.000,Beyaz,1.295.000
429,11 Ekim 2024,"Tekirdağ
Saray",Peugeot,2008,1.5 BlueHDI,2022,48.500,Turuncu,1.410.000
430,11 Ekim 2024,"Van
İpekyolu",BMW,X6,30d xDrive,2009,233.000,Siyah,1.350.000
431,11 Ekim 2024,"Ankara
Çankaya",Hyundai,ix35,1.6 GDI,2013,139.094,Gri,889.750
432,11 Ekim 2024,"Ordu
Altınordu",Land,Rover,Discovery 2.5,2001,383.000,Siyah,720.000
433,11 Ekim 2024,"İstanbul
Kartal",Dacia,Duster,1.6 Sce,2019,63.000,Beyaz,815.000
434,11 Ekim 2024,"İstanbul
Kadıköy",Jeep,Compass,1.4 Limited,2018,61.790,Beyaz,1.318.000
435,11 Ekim 2024,"Adana
Sarıçam",Nissan,Qashqai,1.5 e-Power,2023,7.250,Beyaz,1.910.000
436,11 Ekim 2024,"Bursa
Osmangazi",Peugeot,3008,1.6 BlueHDi,2016,112.000,Yeşil,1.295.000
437,11 Ekim 2024,"Bursa
Osmangazi",Mercedes,-,Benz GLA,2014,124.000,Kırmızı,1.395.000
438,11 Ekim 2024,"İstanbul
Kadıköy",Volvo,XC90,2.0 D5,2019,72.000,Füme,3.790.000
439,11 Ekim 2024,"İzmir
Gaziemir",Volkswagen,T-Roc,1.5 TSI,2023,13.320,Füme,1.665.000
440,11 Ekim 2024,"İstanbul
Sultanbeyli",Fiat,500,X 1.3,2022,10.500,Siyah,1.258.000
441,11 Ekim 2024,"Şırnak
Cizre",Audi,Q7,3.0 TDI,2010,400.000,Beyaz,800.000
442,11 Ekim 2024,"Malatya
Yeşilyurt",Opel,Antara,2.0 CDTI,2011,264.000,Beyaz,700.000
443,11 Ekim 2024,"Aksaray
Merkez",Nissan,Qashqai,1.6 Tekna,2011,174.000,Gri,705.000
444,11 Ekim 2024,"Hatay
Antakya",Skoda,Yeti,1.6 TDI,2013,102.000,Yeşil,575.000
445,11 Ekim 2024,"Ankara
Sincan",Honda,CR-V,2.0i Executive,2010,245.000,Beyaz,1.019.000
446,11 Ekim 2024,"Hatay
Antakya",Nissan,X-Trail,1.6 dCi,2015,244.000,Beyaz,815.000
447,11 Ekim 2024,"Ankara
Sincan",Honda,CR-V,1.6 i-DTEC,2016,102.850,Gri,1.440.000
448,11 Ekim 2024,"Aydın
Nazilli",Opel,Crossland,X 1.2,2017,110.000,Gri,1.100.000
449,11 Ekim 2024,"Ankara
Sincan",Fiat,Egea,Cross 1.4,2021,37.000,Kırmızı,790.000
450,11 Ekim 2024,"İzmir
Gaziemir",Dacia,Duster,1.5 dCi,2012,110.100,Beyaz,665.000
451,11 Ekim 2024,"Konya
Meram",Opel,Grandland,X 1.5,2019,80.000,Gri,1.065.000
452,11 Ekim 2024,"Antalya
Muratpaşa",Nissan,Navara,2.5 D,2012,215.024,Beyaz,650.000
453,11 Ekim 2024,"İstanbul
Eyüpsultan",Cupra,Formentor,1.5 TSI,2023,25.346,Gri,1.859.000
454,11 Ekim 2024,"İstanbul
Eyüpsultan",Peugeot,2008,1.5 BlueHDI,2023,21.710,Kırmızı,1.479.000
455,11 Ekim 2024,"İstanbul
Eyüpsultan",Cupra,Formentor,1.5 TSI,2022,17.100,Siyah,1.875.000
456,11 Ekim 2024,"İstanbul
Bağcılar",Citroen,C4,Cactus 1.6,2017,94.000,Füme,852.000
457,11 Ekim 2024,"Antalya
Muratpaşa",Kia,Sportage,1.6 GDI,2014,145.000,Gri,975.000
458,11 Ekim 2024,"Ankara
Akyurt",Hyundai,ix35,1.6 GDI,2014,49.000,Beyaz,979.000
459,11 Ekim 2024,"Ankara
Polatlı",Volkswagen,Tiguan,1.4 TSI,2011,156.000,Beyaz,759.000
